business_id,rating,longitude,latitude,Address
5CSGxhesXkz2XNQB8AP6Kw,3.0,-88.2289696,40.1102445,616 E Green StChampaign, IL 61820
7eZ-fK1U5Zok4X4YIUWicg,3.5,-71.0918554,42.3658431,185 BroadwayKendall Square/MITCambridge, MA 02139
k7wP-m8GgKC5QiPH-ZD6iw,2.5,-80.5351869,43.5030738,597 King Street NWaterloo, ON N2V 2N3
DsV_pOKVESxOgbrnbvnahA,3.0,-95.4174466,29.7152743,2540 University BlvdWest UniversityHouston, TX 77005
93nHRqyxIuOVfC2YXvPIIw,5.0,-118.285577,34.031533,1162 3/4 W AdamsSouth Los AngelesLos Angeles, CA 90007
7rNesznXjcyq9B4-Xs5CRg,1.5,-74.6203786,40.3140562,64 Princeton Hightstown RdPrinceton, NJ 08540
Gdu0UVTG8a9M8syTmT4b6Q,3.5,-71.400887,41.827539,218 Thayer StCollege HillProvidence, RI 02906
BjOCmgbagZLdUMB4g8x60g,4.5,-122.2990785,47.6632937,2681 NE University Village StUniversity DistrictSeattle, WA 98105
54PqEp2wL_ErcDAA98z2Zg,4.5,-117.21822,32.868621,8540 Costa Verde BlvdSte 4532University CitySan Diego, CA 92122
rFscSQwEcsYmQexb1Jqjcw,3.5,-73.9642983,40.8073056,115th Street and BroadwayNorthwest CornerMorningside HeightsManhattan, NY 10027
rXGioez8wVRBwJXJoBj9LQ,4.0,-80.4329,37.2355,860 University City BlvdBlacksburg, VA 24060
RL12-NUlxpGaio-azCeZpw,2.0,-71.1198641,42.3728741,28 JFK StHarvard SquareCambridge, MA 02138
zTMVQWsGWORcECz5g-3Q4g,3.0,-122.2624218,37.865412,2316 Haste StUC Campus AreaBerkeley, CA 94704
AB2EgekwtXiXfzi8_FL30w,3.5,-122.1578255,37.4396985,999 Alma StPalo Alto, CA 94301
i_N21-BF8Lj3ejHEldeWqA,4.0,-72.518606,42.375999,1 Boltwood WalkAmherst, MA 01002
viTvepI8TEHvl8nwiewX6Q,5.0,-75.2017121,39.9523762,3916 Locust WalkUniversity CityPhiladelphia, PA 19104
tBDRWXd0Mvnd-159mEEffQ,4.5,-120.6714512,35.2941039,795 Foothill Blvd. Suite BSan Luis Obispo, CA 93410
iEi10PtnPqvD-Y1g3tYFUQ,3.5,-118.4470475,34.0630696,927 Broxton AveWestwoodLos Angeles, CA 90024
dETpJUa-Dz4DsavSH7a7Gg,3.5,-95.417295,29.716886,2514 Times BlvdWest UniversityHouston, TX 77005
WSTdK7y1ZDw9JU3NUpFj7g,3.5,-122.2582175,37.8677609,2518-A Durant AveTelegraph AveBerkeley, CA 94704
oqZTiKk6OMOHxyWhiQiFtg,3.5,-74.6524244,40.3520668,236 Nassau StPrinceton, NJ 08540
gPs9U8fjYpJbYtMQThUeVA,3.0,-84.388153553,33.7870926047,1180 W Peachtree St NWSte 820MidtownAtlanta, GA 30309
CGrUzcIbTnTmTFx1QLyqbw,4.5,-117.221278,32.8676794,3945 Nobel DriveUniversity CitySan Diego, CA 92122
3juObN8h-4AZfaxLDhPtQw,3.5,-80.4142241,37.2294731,111 N Main StBlacksburg, VA 24060
UQ4yYM-ftQzYhNM7upbmuw,5.0,-117.73022,34.1071211,843 W Foothill BlvdClaremont, CA 91711
yISFiSpbkVtoO2VxAbM77A,5.0,-122.300996,47.665048,5001 25th Ave NEUniversity DistrictSeattle, WA 98105
VtMnUouAvqA6NbrduP4trQ,3.0,-76.894497,38.997395,6460 Capitol DrGreenbelt, MD 20770
M75auxWMzrYP-q_deauJvg,4.0,-117.2317657,32.8646622,8657 Villa La Jolla DrSte 111La JollaLa Jolla, CA 92037
fw-4NM4veq19Hz9GZXwkcw,3.5,-73.6778661,42.7901195,49 Broad StWaterford, NY 12188
K6lGVf_2piDLwUX-K6d6qw,3.0,-76.4877007,42.4867642,2369 N Triphammer RdIthaca, NY 14850
kBnQt4jIADaep59-XX0waQ,4.5,-122.3130926,47.6612831,4500 University Way NEUniversity DistrictSeattle, WA 98105
xhWHQw-2Mch-u4Pju_65ZA,4.5,-122.1792626,37.4420398,75 Arbor RoadMenlo Park, CA 94025
BZ90gSrU0PdZTpGBaXYMUg,3.5,-74.6607689,40.3517283,57 Witherspoon StPrinceton, NJ 08542
_xesGWYqL2BqtQaYTULvOQ,1.0,-73.9551035,40.8048124,2163 Frederick Douglass BlvdHarlemNew York, NY 10026
CecrUAwLq9qh-xZOkN4nFA,2.0,-118.4536752,34.0694576,430 Kelton AveWestwoodLos Angeles, CA 90024
tzp1-EfOw4Zejlohw07Elw,4.0,-118.4505625,34.0797945,10768 Bellagio RdBel AirLos Angeles, CA 90077
X8Jdojm5FTq6qAQfS3pwng,3.5,-80.5222708,43.465331,4 King Street NWaterloo, ON N2J 2W7
Hsvqv6AQQ13SvO0uGFu1zg,2.5,-88.239094,40.113383,309 S 1st StChampaign, IL 61820
_Q7Q04xMtletor5BwDf2xg,3.0,-74.651262,40.364045,301 N Harrison StPrinceton Shopping CenterPrinceton, NJ 08540
CxQ1m2iY4wQpXC64tSfWgQ,4.5,-84.405647,33.784655,1093 Hemphill Ave NWGeorgia TechAtlanta, GA 30318
D-Cq3wSKLDgML58BInDaSQ,2.5,-84.3970324,33.7638261,393 Marietta St NWAtlanta, GA 30313
_1itCzaA3bDVdPSwNCNPtA,3.0,-75.198948,39.955642,3801 Chestnut StUniversity CityPhiladelphia, PA 19104
lUGAljzvSp3rwjCeflzZ9g,4.5,-95.3912039,29.726839,5200 Montrose BlvdMuseum DistrictHouston, TX 77006
ft7ZhEJjNrUGMCnsHy-kWQ,4.0,-83.7458672,42.2841217,403 N 5th AveKerrytown Ann ArborAnn Arbor, MI 48104
7hyoBtipI_ph5nw7ZvU9Hg,5.0,-74.5979036,40.3654694,4095 US Hwy 1Ste 38Monmouth Junction, NJ 08852
wVgJhDZutroaka8nw_rCaw,3.5,-122.312755,47.664211,4736 University Way NEUniversity DistrictSeattle, WA 98105
d_whQLSvdo4vASV1779lgQ,3.0,-76.486044,42.4415865,147 Dryden RdIthaca, NY 14850
q_b2Gya0hYhRN_Tx9s_Zlw,5.0,-80.5572603,43.5129087,878 Weber Street NWaterloo, ON N2V 2J9
GBHEa6LiEnRtmIovys9Bag,2.0,-73.95328,40.81191,7 Penn PlzSte 1801HarlemNew York, NY 10116
oIgx5AEdeBnsibH7GJc2fg,3.0,-117.2341449,32.8714394,8980 Villa La Jolla DrLa Jolla, CA 92037
xhF-WUufY0RF9d1epr-naA,3.0,-73.689407,42.7289559,122 4th StTroy, NY 12181
dTh49tLR7rHzwy3OOEncJQ,2.0,-122.3147836,47.657047,4105 Brooklyn Ave NEUniversity DistrictSeattle, WA 98127
SeeR1POfRGZlPy5CI85edQ,3.5,-122.1734615,37.4371156,700 Welch RdSte 118Palo Alto, CA 94304
tpRhjyMZS98Ad8ym7A2BHA,4.5,-97.743535,30.280279,1700 San Antonio StDowntownAustin, TX 78701
ovvqPWdavNEC7FLU4Dvubg,3.0,-122.1749877,37.4410444,620 Sand Hill RdPalo Alto, CA 94304
Z_qyQpuDXPXLCVJColnlpw,2.5,-97.7409994,30.2934596,2810 Hemphill ParkUniversity of TexasAustin, TX 78705
oSLo9yW0SYiP6I5SxmGMhA,4.0,-86.9542551,40.4664579,3457 Bethel DrWest Lafayette, IN 47906
cQ0c5LLbq4mXHsy5x7fjgw,5.0,-79.0713095,35.9097549,207 Roberson StCarrboro, NC 27510
xU2VvqlGdTL-37GHc5R9iw,4.0,-71.1189639,42.3735626,Harvard SquareHarvard SquareCambridge, MA 02138
E_HOb9vyHTRL11E2EXiTqw,5.0,-122.3130502,47.6608635,4336 University NEUniversity DistrictSeattle, WA 98105
SPpt5JdIoVH89Ow6m0-gUg,4.0,-122.164208293,37.4253419338,610 Bowdoin LnStanford, CA 94305
LAbZDLsoJ9briMigmMtqVA,3.0,-95.4129863,29.7256494,2302 Bissonnet StWest UniversityHouston, TX 77005
WStRSarYetZ_xe27Ihlo9Q,2.5,-79.9335959,40.4513274,5505 Walnut StShadysidePittsburgh, PA 15232
KJc0xV-2WeZLAR9tif2ndg,2.0,-122.3129127,47.6652458,5010 University Way NEUniversity DistrictSeattle, WA 98105
sAns6XymWnpGh3MU-OJBJA,4.5,-95.4185478,29.7238448,5403 Kirby DrWest UniversityHouston, TX 77005
wKm-Kz_IgrUyo1KYeyQ0kg,3.0,-118.449318,34.070294,100 Stein PlazaWestwoodLos Angeles, CA 90095
lgSO-bzx0USaPe34zdLyCw,3.0,-75.193026,39.952998,3401 Walnut StUniversity CityPhiladelphia, PA 19104
5U0Fe7UyZdvPMzUhOpzshg,3.5,-76.9245531,39.0224729,10260 Baltimore AveCollege Park, MD 20740
Iz-0XwDwb7UeZlNrkKmX6g,4.5,-86.8458518,40.4195642,79 Shenandoah DrLafayette, IN 47905
D9KMunfXQm0FSqmpAXJvNA,2.5,-97.740901,30.28343,2021 Guadalupe StSuite 100University of TexasAustin, TX 78705
jAVKNi24X9ZSRLaiqmCbdA,4.5,-117.2176134,32.8719891,4130 La Jolla Village DrSte 207La Jolla, CA 92037
ENuIdqFM56BVskPIEnsqSA,2.5,-76.9813079,38.973275,1814 E West HwyHyattsville, MD 20783
VmyHFb98e8YKslq4QJFz0g,2.5,-118.308678,34.0231667,3566 S Western AvenueLos Angeles, CA 90018
CzKVEljL8gYjkun9W2m3JA,4.0,-71.1135504,42.3704077,1100 Massachusetts AveHarvard SquareCambridge, MA 02138
peXomHkuMnY8am9SYws6vA,3.5,-97.740867,30.2812578,303 W Martin Luther King Jr BlvdUniversity of TexasAustin, TX 78701
P_J9-_UVjX3uhv1Sas9Kaw,4.0,-120.6626847,35.2795208,1117 Chorro StSan Luis Obispo, CA 93401
yoem-KW_Jln0LqsdLwLeUQ,3.5,-71.1159,42.372401,1230 Massachusetts AveHarvard SquareCambridge, MA 02138
eKjyGMNRq1cKwZevkFMaVQ,4.5,-74.6587108,40.350175,20 S Tulane StPrinceton, NJ 08542
-1siJSW7P3IFqpwv3PU53w,4.0,-73.6877541,42.735165,407 River StreetTroy, NY 12180
pXatCkCWUhL25aCk-OXwjQ,4.0,-122.316287,47.661516,1100 NE 45th StUniversity DistrictSeattle, WA 98105
nsZovAG9679sZtP0gn8CuQ,4.5,-71.0824613,42.3635847,Kendall Square301 3rd StKendall Square/MITCambridge, MA 02142
yoPhGOboGuj9svBwWp3gOA,4.0,-80.4842087,43.4477003,301 King Street EKitchener, ON N2G 2L2
u4mex-ZXTUpPNqfF9hrJWQ,5.0,-117.216103,32.872235,Evian Salon & Day Spa4130 La Jolla Village DrSan Diego, CA 92037
4y0QtOpDrHbALUjGhIokAg,4.0,-86.9333271,40.4603904,3009 Northwestern AveWest Lafayette, IN 47906
D0IgDktia8Mt6XdSu5RTqA,5.0,-117.2361339,32.8707403,Balance Chiropractic8950 Villa La Jolla Dr, Ste B212La Jolla, CA 92037
F5PedvOlohWFT_bic8MHdA,2.0,-118.4452641,34.0609084,1090 Westwood BlvdWestwoodWestwood, CA 90024
v6rFHRguWKUQaiMTc7b_jw,2.5,-122.171189,37.441622,607 Stanford Shopping CtrPalo Alto, CA 94304
CIkPYeRsbxfiKAw-6od-rg,4.0,-83.7416629,42.2813376,The Dahlmann Campus Inn615 E Huron StAnn Arbor, MI 48104
MbOrrPCdUxAJk6aW6L7lzA,3.5,-73.967042,40.804613,2841 BroadwayMorningside HeightsNew York, NY 10025
DjpsMGriV3-HM-mTH2j90g,3.5,-122.2590009,37.867014,2398 Telegraph AveTelegraph AveBerkeley, CA 94704
uSwJdHivZz32O4w3WAuRJg,3.5,-73.9561843,40.8035889,2121 Frederick Douglass BlvdHarlemNew York, NY 10026
_kukye9j79yaTjjedDwrcQ,4.0,-122.254829407,37.8691282315,2300 College AveUC Campus AreaBerkeley, CA 94704
TVxBnPs3-WA6seR1Xk_mcg,5.0,-117.692091,34.108392,1120 Dewey WaySte GUpland, CA 91786
Y6CbSDhtMDCds9gOMria0Q,4.0,-71.1023791,42.3646057,563 Massachusetts AveCentral SquareCambridge, MA 02139
6FeVQr1dIgo4WYKYvxLaNQ,4.5,-97.7410864,30.2841142,The University of Texas at Austin300 W 21st StUniversity of TexasAustin, TX 78713
nxXA_-FX6O1phyMGiIusPA,2.0,-86.839125,40.416502,100 S Creasy Ln Ste 1540Lafayette, IN 47905
tx-RvyrgducHwWkz_b6Dqg,2.0,-73.9573194,40.8119407,1302 Amsterdam AveHarlemManhattan, NY 10027
_dBOlHG1t4CseOFrqGsAGw,3.5,-84.41122,33.7819351,981 Howell Mill Rd NWWestside / Home ParkAtlanta, GA 30318
IBwhFsMu78fFKY4NlyvKog,3.5,-117.7226159,34.1071045,505 W Foothill BlvdClaremont, CA 91711
FdB90wCy1-Hbp_20ELl4vA,3.5,-76.9250756,38.9993563,9001 Rhode Island AveCollege Park, MD 20740
f_E3YrQw9RJdsn-8Y_ih_g,4.0,-86.9181967,40.4532329,705 Sagamore Pkwy WWest Lafayette, IN 47906
5oS8TIIoa-wVpWgcDhKUJQ,4.0,-118.438733,34.072853,UCLA Intramural Field405 Hilgard AvenueWestwoodLos Angeles, CA 90095
w9GI3f5z_I3h1FvJo0oc8A,4.0,-75.1953255,39.950789,36th St and Spruce StUniversity CityPhiladelphia, PA 19104
KriradD8Bn_NvVQec84Hkw,4.5,-122.1585402,37.4382353,855 El Camino RealSte 84Palo Alto, CA 94301
GFjlmQNgeJCM4mo9MjYTyQ,3.5,-74.650464,40.284806,7 Warwick RdPrinceton Jct, NJ 08550
uKnp1IEy_DNLJZVIccrZ4w,3.0,-71.1156865,42.372023,3 Bow StHarvard SquareCambridge, MA 02138
wARkiyfNhDAv-uRm04qCNw,2.5,-73.958604,40.8102143,1246 Amsterdam AveMorningside HeightsNew York, NY 10027
Fv7LlnBBea9e6Vl5Gqi52w,1.0,-118.45443,34.0702541,415 Gayley AvenueWestwoodLos Angeles, CA 90024
LXLnz5qXDCkCV0tIseCeKQ,3.5,-74.6444085,40.3242036,102 Carnegie CtrPrinceton, NJ 08540
8polKN4I6fJx1t8pPxogVw,4.0,-118.28342,34.034478,2308 S Union AveSouth Los AngelesLos Angeles, CA 90007
G_VpU7J9do8ZRCLIblDBZA,2.0,-75.1950864,39.9546558,3608 Chestnut StUniversity CityPhiladelphia, PA 19104
if_WO0OL_d1pJRztdQXuDQ,3.5,-86.9078779,40.4245045,130 Northwestern AveWest Lafayette, IN 47907
hnXFzfSj3DJgMVBZ1wnFtA,3.5,-117.232038975,32.8876599621,10666 North Torrey Pines RdLa Jolla, CA 92037
4QsG9u46h2F-Hx0c4mpKFA,3.5,-76.9522712,38.9675445,6450 America BlvdHyattsville, MD 20782
8a7LArdLouoi0rJgI3ilww,3.5,-83.7340814,42.2750128,1220 S University AveSouth University Ann ArborAnn Arbor, MI 48104
N-QSeUbqGXDhNxF6kRdpkw,2.5,-71.4095538,41.8280384,108 N Main StCollege HillProvidence, RI 02903
d0N2ol8F64xX7ysKxeoHtg,3.5,-75.19993,39.96244,The Rittenhouse Hotel210 W Rittenhouse SquareMantuaPhiladelphia, PA 19103
sv-yOSEionzcUzHifPtHXw,5.0,-86.8857861,40.3759696,Lafayette, IN 47909
74wRr6PP6lbaL1YzUcYGAA,3.0,-79.9580505,40.440783,3607 Forbes AveOaklandPittsburgh, PA 15213
UR6_sq70DHfc7j_Q1MtmaA,3.0,-117.22631,32.882894,9850 Genesee Ave Ste 210La Jolla, CA 92037
8MD8Pjr2w_sB6bBV8iw4qA,2.5,-71.102262,42.3602308,75 Pacific StCambridge, MA 02154
OKsKr7zQfU9qfEmKRZIZdw,4.5,-75.2061706,39.9565953,31 S 42nd StUniversity CityPhiladelphia, PA 19104
_mv3DhRD3L3okFXYjxX_Cg,2.5,-122.2582906,37.8680415,2517 Durant AveSte D 2nd FlTelegraph AveBerkeley, CA 94704
o2r8pE2bc1qRtIYSwW1WrQ,4.5,-76.9405606,38.9525922,5200 Baltimore Avenue, Suite 101Hyattsville, MD 20781
ykvUXxXXyXELz714vOGMzw,3.5,-73.9643289,40.8026442,998 Amsterdam AveManhattan ValleyNew York, NY 10025
37jNprFs5eS7sHwqllcSrA,4.0,-71.0795139,42.3646087,215 First St.Kendall Square/MITCambridge, MA 02142
x9KDgQJAUWB_tqt8ljcRJA,5.0,-122.2590204,37.8671109,2390 Telegraph AveTelegraph AveBerkeley, CA 94704
cf4ygT87Krgbo9cXvSikVA,4.0,-73.9613237,40.8112159,3060 BroadwayMorningside HeightsNew York, NY 10027
lncA9vgtds17wx47oyATQA,4.0,-76.50115,42.401594,La Tourelle Resort1150 Danby RdIthaca, NY 14850
L5BGm0ABF3P4Njp3SiiLFw,3.0,-97.741708,30.292686,2714 Guadalupe StWest CampusAustin, TX 78705
1PSkduzz8Y4xe16D9YQXvw,5.0,-76.9402793,38.9538953,5221 Baltimore AveHyattsville, MD 20781
pwUmF7-JOF2F6Yuj9wQ_dw,3.0,-95.4134266,29.7149315,2315 University BlvdWest UniversityHouston, TX 77005
xh3bK-9p1S6XA-n5SRYagA,4.0,-117.732967,34.1071181,973 W Foothill BlvdClaremont, CA 91711
cLrsYJSVjDQbaVikQSpnbQ,4.0,-88.240973,40.109909,35 E Green StChampaign, IL 61820
45d-bwCF-N4Naj0LEY4sQg,3.5,-122.163554,37.422121,866 Campus DrStanford, CA 94305
qi_3Lmok4SCm-sjocVfy0w,2.0,-73.9623564,40.8052722,1090 Amsterdam AveMorningside HeightsNew York, NY 10025
j5GZ9Kf6gYP3HOlhrGAeAw,1.5,-117.2362026,32.8641868,4545 La Jolla Village DrSte E-21La JollaLa Jolla, CA 92037
OVKLeWyxWXCG22k4v-H8Lg,2.5,-79.0656869,35.9098954,414 E Main StCarrboro, NC 27510
0GgTmXvjQfXAzETnDzOodg,2.5,-83.7487412,42.2798289,220 S Main StDowntown Ann ArborAnn Arbor, MI 48104
0GAAtSRsnX3qFBMMszccGw,2.5,-71.120639,42.37419,50 Church StHarvard SquareCambridge, MA 02138
I9HkukHxVok66arjAq_qwg,3.5,-80.5349436,43.4725306,140 University Ave WSte 6BWaterloo, ON N2L 6J3
VRkLgzK0TZmGo7ROWcz9VQ,2.0,-117.2248077,32.8781816,9350 Campus Point DrLa Jolla, CA 92037
kGNuHiJ_QtBziuo9jZWb-Q,3.5,-117.225776,32.8785625,9300 Campus Point DrLa Jolla, CA 92037
G9A4F5Oi2v0lEkqf27Igzg,2.0,-118.2916202,34.0226687,3617 S Vermont AveSouth Los AngelesLos Angeles, CA 90007
00zUZZ89hBglzHrlRcacRA,4.0,-120.663706,35.279062,737 Higuera StSan Luis Obispo, CA 93401
KNwea7nNzFbWBInIqtjevg,4.5,-88.208098,40.1122,115 W Main St2nd FlUrbana, IL 61801
Qt5qXt4coAHSM_EqyDyCSA,3.5,-95.4021171,29.7326988,4502 Dunlavy StMuseum DistrictHouston, TX 77006
5NVNkCcTPYYMxQscrIAP8w,2.5,-76.952743,38.965653,6211 Belcrest RdWest Hyattsville, MD 20782
Y_bJIZbZgxsWo-giGgUotw,5.0,-84.4048387,33.7817802,533 10th St NWGeorgia TechAtlanta, GA 30318
CVSTl-4XxSXA2z3Xrnak_g,3.0,-95.4186051,29.7186456,5925 Kirby DrWest UniversityHouston, TX 77005
VYUvQHgOPP9v2D22gLR5rg,4.5,-79.9481931,40.4469914,4614 5th Ave Apt 306OaklandPittsburgh, PA 15213
kW5Y488LTcIULkX_kG5Vmw,4.0,-80.418047,37.233589,610 N Main StBlacksburg, VA 24060
5UB7kvgadNrFJDUaAY77gA,5.0,-95.403074,29.72595,1724 BissonnetWest UniversityHouston, TX 77005
se_Kx22tdmaGldYSNwXlRg,3.5,-122.2588069,37.8663725,2428 Telegraph AveTelegraph AveBerkeley, CA 94720
tmKLRQ9dylAWjmTGRtfdIA,4.5,-122.174049,37.439161,550 Stanford Shopping CtrPalo Alto, CA 94304
sy1wEy61oMh6mGW1CSNIWQ,5.0,-73.690188,42.730671,44 3rd StTroy, NY 12180
jg3uYtYanw24cjq20TSZuQ,5.0,-71.1027182,42.3647868,577 Massachusetts Ave2nd FlCentral SquareCambridge, MA 02139
j4uTovV-fJlXf3Rb2X-B2A,3.0,-95.4021516,29.7097846,6611 Main StWest UniversityHouston, TX 77030
czSb6sZF4K-LqEHuqPqw2Q,4.0,-76.915565,38.9599903,5851 Riverdale RdRiverdale, MD 20737
YGLxVfXR3KPHvGC7w9r3dQ,3.0,-122.3131058,47.6626537,4547 University Way NEUniversity DistrictSeattle, WA 98105
KFgKIiAKg-U0jdWBbHhuXw,5.0,-118.123776,34.139035,1200 E California BlvdPasadenaPasadena, CA 91125
WABk1j4RVf3TZMUSj_lnMw,3.0,-72.485733,42.358683,529 Belchertown RdAmherst, MA 01002
p5xNfGdrFUFt3dgMVUHsqg,5.0,-120.6658744,35.2909434,1010 Murray StSan Luis Obispo, CA 93405
_-AeUaBwErMAzg6drc--kA,4.0,-117.2361573,32.8828134,9500 Gilman DrLa Jolla, CA 92093
XowT8Y7kGXpIpfrZKsheOw,4.0,-118.4481016,34.0624471,972 Gayley AveWestwoodLos Angeles, CA 90024
JwvmZ3QET0ZgYykhiZb41g,3.5,-122.256854,37.8678839,2328 Bowditch WayTelegraph AveBerkeley, CA 94704
TLtbQ98B3u1YTCTNEjgjbw,5.0,-73.9624327,40.8138912,HarlemManhattan, NY 10027
GTYA7fQK71WN9NU6ro0WmA,4.0,-71.1197726,42.3725133,83 Mt Auburn StHarvard SquareCambridge, MA 02138
oz2ra_5byoM7vQLEH_Ls_g,4.5,-122.2588104,37.8671415,2391 Telegraph AveTelegraph AveBerkeley, CA 94704
poVAkh79LqupIN2gA6bPfw,1.0,-118.3012714,34.0138303,3935 Brighton AveSouth Los AngelesLos Angeles, CA 90037
nBZbibjp9PKTsTZkFxAwfw,3.5,-120.6595744,35.2817278,1085 Higuera StSan Luis Obispo, CA 93401
T6Nz9WeKnAeihmWEPCk9qQ,2.5,-73.9575879,40.8146199,560 W 125th StHarlemNew York, NY 10027
iuKkj96DhHbfoAfJRt7dBA,4.0,-120.649491,35.289752,2001 Monterey StSan Luis Obispo, CA 93401
b7cW1D5jWYbpTI3jOjAQPw,2.5,-79.9478025,40.45527,756 S Millvale AveBloomfieldPittsburgh, PA 15213
V1Ja8QdXiURmE6GO9Dfvvg,5.0,-118.1364837,34.142357,200 S El Molino AveSte 3PasadenaPasadena, CA 91101
aeFAJ-TGossK7RH4GeUEKg,4.5,-118.128745,34.146377,1055 E Colorado BlvdPasadenaPasadena, CA 91106
kATS8uEAIQfeD66JypmgaQ,4.0,-71.4148967,41.8261901,10 Memorial BlvdDowntownProvidence, RI 02903
QXkVU4HaNyjXekCx-g6JMw,4.5,-76.515261,42.4556479,701 Taughannock BlvdIthaca, NY 14850
oudm941BCEpc37SNQW-sAg,4.0,-117.697867,34.0914519,8949 Monte Vista AveMontclair, CA 91763
lG668gNOx12HEuxXoMaiSg,3.5,-80.4217,37.2361,813 Kabrich StBlacksburg, VA 24060
KreSkshbyugxuaWhCleIww,4.5,-80.4342,37.2337,University Mall801 University City BlvdBlacksburg, VA 24060
OsL5GapIoQ4CtXxAiyvtoQ,4.0,-79.0528438,35.9142957,203 E Franklin StChapel Hill, NC 27514
S8QzMU3acixGu1RPFuAfWQ,4.5,-79.0649243,35.911066,115 N Graham StChapel Hill, NC 27516
8l5wJML6I0gbjX8G7WESpQ,4.0,-118.4461152,34.0600075,1108 Gayley AveWestwoodLos Angeles, CA 90024
YNjxkhxenM1poPcNfGagzA,3.0,-74.659811,40.351142,14 Spring StPrinceton, NJ 08542
gnQ862Cvz2U0CjNuOyGLpA,4.0,-71.099245,42.3627304,350 Massachusetts AveCambridge, MA 02139
0v5gedzRunqlbgtj3u1QCQ,3.5,-75.2029367,39.953101,230 S 40th StUniversity CityPhiladelphia, PA 19104
9vjEsVjT_g4LDJ_NlGvKDg,3.0,-83.7357867,42.2745846,619 E UniversitySouth University Ann ArborAnn Arbor, MI 48104
3w7K5UopSE-BRtB3FQ8bBw,1.5,-75.1994966,39.9519037,University of Pennsylvania1920 Commons BuildingUniversity CityPhiladelphia, PA 19104
xVsP0TfKWFjsqzfJDfg01A,2.5,-122.3132225,47.6642995,4743 University Way NEUniversity DistrictSeattle, WA 98105
bUOQz09aRLhDVV5Lg35o6w,3.0,-72.5179852,42.375688,87 Main StAmherst, MA 01002
HRY1KRII0NXbQQumf9vaKg,2.5,-88.2442925,40.115808,101 W University AveChampaign, IL 61820
cCfJb-oKbAn64eHD_SZMow,5.0,-76.936204,38.956063,5346 46th AvenueHyattsville, MD 20781
WUcWUHl5YMk_cYWhU1NK8g,3.5,-88.241673,40.110524,24 E Green ChampaignSte 16Champaign, IL 61820
sLrd8W-1VTR72KU3k6rUog,4.0,-76.9340324,39.0014787,4690 University BlvdCollege Park, MD 20740
IMu5TWRg2dtEog6ts0b99A,3.0,-71.1014989,42.3640855,495 Massachusetts AveCentral SquareCambridge, MA 02139
siM5hWG0aaOaPVzc7jEekA,5.0,-75.1875222,39.9509213,240 S 31st StUniversity CityPhiladelphia, PA 19104
AtmA0oWlCGjqCM4Z6XkX4A,4.0,-79.9521773,40.4523318,310 N Craig StOaklandPittsburgh, PA 15213
LIB5SLsc48h-9gBVcagILw,1.5,-122.3125406,47.6583291,1414 NE 42nd StUniversity DistrictSeattle, WA 98105
NNIhaWSz_Uw47rinE3ZQvw,3.0,-120.6638099,35.2794522,746 Higuera StSan Luis Obispo, CA 93403
cVfdtpE7_P27olrjl3BvkQ,2.0,-79.030415,35.9276,841 Willow DrChapel Hill, NC 27514
ZCZp_L3TJ7LfI-SWBEwi7g,5.0,-117.229749,32.877353,9500 Gilman DrLa Jolla, CA 92092
SZV1IMelAnpULtbvpPGd4A,4.0,-83.7409542,42.2792391,300 S State StDowntown Ann ArborAnn Arbor, MI 48104
6hB7VgJYGaZilc0m1n1ezA,5.0,-79.0547239,35.913196,124 E Franklin StChapel Hill, NC 27514
T6y0fHkARCqE-8CMs5qHFQ,3.5,-71.094761,42.359083,MIT Stratton Student Center84 Massachusetts AveKendall Square/MITCambridge, MA 02139
1gu0NSUbbFshx6buNuHKkA,4.0,-74.6587211,40.3499565,128 Nassau StPrinceton, NJ 08542
llLdgMKev827zL2dW-W7Mw,2.5,-118.452664,34.067463,527 Midvale AveWestwoodLos Angeles, CA 90024
L2c-qKZWumCmOCR-dqBLrg,3.5,-88.241984,40.116448,32 E Chester StChampaign, IL 61820
x0oLP1yW8UXOVTx_HdibgA,2.0,-117.2175542,32.8720144,4130 La Jolla Village DrSte #105La Jolla, CA 92037
4pZOEJ5sR6vs5IVpzGuqjA,3.0,-117.2176194,32.8732257,4150 Regents Park RowSte 160La Jolla, CA 92037
VmKgUntE9_pqQscLG4h7Kg,5.0,-120.66,35.28,PO Box 4701San Luis Obispo, CA 93403
SLzTjeK5EWCdiAQs62Oj9A,4.0,-76.9623438,38.9558526,5400 Queens Chapel RdHyattsville, MD 20782
M2IeCCp9GeLAUKJf-hskuw,3.0,-122.2587134,37.8670217,2399 Telegraph AveTelegraph AveBerkeley, CA 94701
aDZFoFGgT1woBhD-zkIoLA,3.0,-71.1195874214,42.3726462443,36 JFK StHarvard SquareCambridge, MA 02138
X3LT2FZN7n9PKHvCzyQoFw,4.0,-76.9251925,39.0216689,10260 Baltimore AveSte 1College Park, MD 20740
FMxFxoLwHIYahrW9OPniIw,4.5,-80.5238819,43.4648096,33 Erb Street WWaterloo, ON N2L 1S8
LshmVD1BIiznKOlrMa2lnA,5.0,-117.7205306,34.1071701,415 W Foothill BlvdSte 309Claremont, CA 91711
WNjidmdRadrFFdNmBq9Osw,3.0,-71.4099892,41.8237161,65 Weybosset StDownCityProvidence, RI 02903
